"","schid","minority","female","ses","mathach","size","schtype","meanses"
"5809","8150",0,0,0.612,17.82,868,1,0.312
"5810","8150",0,1,-0.548,5.523,868,1,0.312
"5811","8150",0,0,1.102,16.475,868,1,0.312
"5812","8150",0,0,-0.328,22.854,868,1,0.312
"5813","8150",0,0,-0.588,19.189,868,1,0.312
"5814","8150",0,1,1.072,17.889,868,1,0.312
"5815","8150",0,1,0.042,6.878,868,1,0.312
"5816","8150",0,1,0.532,22.854,868,1,0.312
"5817","8150",0,0,0.462,13.313,868,1,0.312
"5818","8150",0,1,0.542,18.002,868,1,0.312
"5819","8150",0,1,0.752,10.482,868,1,0.312
"5820","8150",1,0,0.582,6.106,868,1,0.312
"5821","8150",0,0,-0.208,13.779,868,1,0.312
"5822","8150",0,1,-0.638,17.846,868,1,0.312
"5823","8150",0,0,1.212,6.772,868,1,0.312
"5824","8150",0,1,0.752,23.58,868,1,0.312
"5825","8150",0,1,0.282,14.843,868,1,0.312
"5826","8150",0,1,0.512,15.244,868,1,0.312
"5827","8150",0,1,0.302,3.347,868,1,0.312
"5828","8150",0,0,-0.108,12.782,868,1,0.312
"5829","8150",0,0,0.282,20.296,868,1,0.312
"5830","8150",0,1,-0.118,14.334,868,1,0.312
"5831","8150",0,1,0.312,13.557,868,1,0.312
"5832","8150",0,1,-0.118,15.888,868,1,0.312
"5833","8150",0,0,0.602,14.356,868,1,0.312
"5834","8150",1,0,0.812,19.893,868,1,0.312
"5835","8165",0,0,-0.138,23.772,1346,1,0.315
"5836","8165",0,0,-0.438,14.389,1346,1,0.315
"5837","8165",0,0,0.222,20.781,1346,1,0.315
"5838","8165",0,0,-0.138,24.252,1346,1,0.315
"5839","8165",0,0,-0.298,20.564,1346,1,0.315
"5840","8165",0,0,-0.038,14.879,1346,1,0.315
"5841","8165",0,0,0.592,18.788,1346,1,0.315
"5842","8165",0,0,0.942,14.578,1346,1,0.315
"5843","8165",0,0,1.192,17.03,1346,1,0.315
"5844","8165",0,0,0.062,20.945,1346,1,0.315
"5845","8165",0,0,-0.678,11.244,1346,1,0.315
"5846","8165",0,0,0.332,10.989,1346,1,0.315
"5847","8165",0,0,0.192,12.644,1346,1,0.315
"5848","8165",0,0,0.092,10.442,1346,1,0.315
"5849","8165",0,0,-0.858,-0.179,1346,1,0.315
"5850","8165",0,0,-0.498,10.661,1346,1,0.315
"5851","8165",0,0,0.442,11.027,1346,1,0.315
"5852","8165",0,0,0.732,14.89,1346,1,0.315
"5853","8165",0,0,0.572,22.771,1346,1,0.315
"5854","8165",1,0,-1.058,15.539,1346,1,0.315
"5855","8165",0,0,1.192,18.822,1346,1,0.315
"5856","8165",0,0,1.332,21.185,1346,1,0.315
"5857","8165",1,0,-0.588,20.399,1346,1,0.315
"5858","8165",0,0,0.282,21.797,1346,1,0.315
"5859","8165",0,0,0.292,19.475,1346,1,0.315
"5860","8165",0,0,0.402,10.665,1346,1,0.315
"5861","8165",0,0,0.152,23.065,1346,1,0.315
"5862","8165",0,0,0.762,17.969,1346,1,0.315
"5863","8165",0,0,0.042,20.551,1346,1,0.315
"5864","8165",0,0,-0.298,13.492,1346,1,0.315
"5865","8165",0,0,1.122,18.215,1346,1,0.315
"5866","8165",0,0,-0.428,18.196,1346,1,0.315
"5867","8165",0,0,0.462,8.984,1346,1,0.315
"5868","8165",0,0,1.342,19.679,1346,1,0.315
"5869","8165",0,0,1.272,22.37,1346,1,0.315
"5870","8165",0,0,1.452,22.685,1346,1,0.315
"5871","8165",0,0,0.892,23.591,1346,1,0.315
"5872","8165",0,0,0.842,5.55,1346,1,0.315
"5873","8165",0,0,0.112,11.24,1346,1,0.315
"5874","8165",0,0,0.112,15.648,1346,1,0.315
"5875","8165",1,0,-0.588,19.391,1346,1,0.315
"5876","8165",0,0,0.152,21.324,1346,1,0.315
"5877","8165",0,0,1.132,15.071,1346,1,0.315
"5878","8165",0,0,-0.158,13.869,1346,1,0.315
"5879","8165",0,0,1.102,12.676,1346,1,0.315
"5880","8165",0,0,0.732,9.695,1346,1,0.315
"5881","8165",0,0,0.252,15.445,1346,1,0.315
"5882","8165",0,0,0.032,12.608,1346,1,0.315
"5883","8165",0,0,0.502,22.447,1346,1,0.315
"5884","8175",1,1,0.602,12.09,1016,0,-0.166
"5885","8175",1,0,-0.958,7.272,1016,0,-0.166
"5886","8175",0,0,0.012,5.683,1016,0,-0.166
"5887","8175",0,0,0.152,5.73,1016,0,-0.166
"5888","8175",0,1,-0.468,7.097,1016,0,-0.166
"5889","8175",1,1,-0.768,18.416,1016,0,-0.166
"5890","8175",1,0,-0.068,15.927,1016,0,-0.166
"5891","8175",0,0,-0.818,4.507,1016,0,-0.166
"5892","8175",0,1,0.532,14.017,1016,0,-0.166
"5893","8175",1,0,-0.218,9.202,1016,0,-0.166
"5894","8175",1,0,0.622,3.514,1016,0,-0.166
"5895","8175",1,1,0.112,13.703,1016,0,-0.166
"5896","8175",1,0,1.022,14.958,1016,0,-0.166
"5897","8175",1,1,-1.498,5.441,1016,0,-0.166
"5898","8175",1,0,0.322,19.822,1016,0,-0.166
"5899","8175",1,0,-0.478,23.689,1016,0,-0.166
"5900","8175",1,0,-0.738,17.255,1016,0,-0.166
"5901","8175",0,1,-0.298,11.531,1016,0,-0.166
"5902","8175",1,1,-0.498,4.141,1016,0,-0.166
"5903","8175",1,1,-0.798,10.793,1016,0,-0.166
"5904","8175",1,1,0.592,10.244,1016,0,-0.166
"5905","8175",0,0,0.792,6.351,1016,0,-0.166
"5906","8175",1,1,-1.178,14.173,1016,0,-0.166
"5907","8175",1,1,-0.148,5.284,1016,0,-0.166
"5908","8175",1,0,-0.968,15.894,1016,0,-0.166
"5909","8175",1,1,0.342,11.259,1016,0,-0.166
"5910","8175",0,1,-0.298,4.705,1016,0,-0.166
"5911","8175",1,1,-1.288,14.307,1016,0,-0.166
"5912","8175",1,0,-1.058,3.792,1016,0,-0.166
"5913","8175",0,0,0.472,24.479,1016,0,-0.166
"5914","8175",0,0,0.962,15.825,1016,0,-0.166
"5915","8175",0,0,-0.158,11.356,1016,0,-0.166
"5916","8175",0,1,0.502,23.58,1016,0,-0.166
"5917","8188",0,0,0.382,23.487,1896,0,0.145
"5918","8188",0,0,-0.308,3.545,1896,0,0.145
"5919","8188",0,1,-0.268,16.653,1896,0,0.145
"5920","8188",0,1,1.012,19.535,1896,0,0.145
"5921","8188",0,1,-0.018,14.778,1896,0,0.145
"5922","8188",1,1,-0.128,2.691,1896,0,0.145
"5923","8188",0,1,-1.238,5.56,1896,0,0.145
"5924","8188",0,1,0.552,7.77,1896,0,0.145
"5925","8188",1,1,1.072,8.629,1896,0,0.145
"5926","8188",0,1,-0.328,5.678,1896,0,0.145
"5927","8188",0,1,-0.838,10.259,1896,0,0.145
"5928","8188",0,0,-0.608,2.909,1896,0,0.145
"5929","8188",0,0,1.022,9.751,1896,0,0.145
"5930","8188",0,1,0.642,16.338,1896,0,0.145
"5931","8188",0,1,0.182,15.216,1896,0,0.145
"5932","8188",0,0,0.612,15.58,1896,0,0.145
"5933","8188",0,1,0.722,18.042,1896,0,0.145
"5934","8188",1,1,-0.358,5.127,1896,0,0.145
"5935","8188",0,1,0.112,22.354,1896,0,0.145
"5936","8188",0,1,-0.838,8.841,1896,0,0.145
"5937","8188",0,1,0.212,14.848,1896,0,0.145
"5938","8188",0,0,1.072,22.705,1896,0,0.145
"5939","8188",0,1,0.142,12.023,1896,0,0.145
"5940","8188",1,0,0.522,7.426,1896,0,0.145
"5941","8188",0,1,0.242,22.365,1896,0,0.145
"5942","8188",0,1,1.072,14.47,1896,0,0.145
"5943","8188",0,1,-0.138,17.763,1896,0,0.145
"5944","8188",1,1,-0.948,2.063,1896,0,0.145
"5945","8188",0,0,-0.538,20.627,1896,0,0.145
"5946","8188",0,1,1.152,15.196,1896,0,0.145
"5947","8193",0,0,0.402,19.699,106,1,-0.171
"5948","8193",0,0,-0.628,20.945,106,1,-0.171
"5949","8193",1,0,1.172,14.408,106,1,-0.171
"5950","8193",0,0,0.802,20.161,106,1,-0.171
"5951","8193",0,0,-0.898,15.639,106,1,-0.171
"5952","8193",1,0,0.032,17.554,106,1,-0.171
"5953","8193",0,0,0.582,17.143,106,1,-0.171
"5954","8193",0,0,0.572,18.91,106,1,-0.171
"5955","8193",0,0,-0.908,21.674,106,1,-0.171
"5956","8193",1,0,-0.688,9.681,106,1,-0.171
"5957","8193",1,0,-0.808,20.216,106,1,-0.171
"5958","8193",0,0,-0.338,15.235,106,1,-0.171
"5959","8193",1,0,-0.918,12.885,106,1,-0.171
"5960","8193",0,0,0.052,15.969,106,1,-0.171
"5961","8193",0,0,0.802,19.632,106,1,-0.171
"5962","8193",0,0,0.462,12.644,106,1,-0.171
"5963","8193",1,0,-0.348,10.102,106,1,-0.171
"5964","8193",0,0,-0.828,10.748,106,1,-0.171
"5965","8193",1,0,0.242,18.63,106,1,-0.171
"5966","8193",0,0,-0.108,17.734,106,1,-0.171
"5967","8193",0,0,0.492,18.406,106,1,-0.171
"5968","8193",0,0,-0.028,16.743,106,1,-0.171
"5969","8193",0,0,-0.438,16.939,106,1,-0.171
"5970","8193",0,0,0.322,24.993,106,1,-0.171
"5971","8193",1,0,-0.858,13.04,106,1,-0.171
"5972","8193",0,0,-0.468,16.311,106,1,-0.171
"5973","8193",0,0,-0.738,13.252,106,1,-0.171
"5974","8193",0,0,-0.458,13.981,106,1,-0.171
"5975","8193",0,0,0.422,15.969,106,1,-0.171
"5976","8193",1,0,-0.418,7.212,106,1,-0.171
"5977","8193",0,0,-0.378,5.189,106,1,-0.171
"5978","8193",0,0,-0.258,20.625,106,1,-0.171
"5979","8193",0,0,-0.008,17.594,106,1,-0.171
"5980","8193",0,0,-0.378,19.092,106,1,-0.171
"5981","8193",0,0,-0.178,10.985,106,1,-0.171
"5982","8193",0,0,-0.008,17.109,106,1,-0.171
"5983","8193",1,0,-1.588,13.276,106,1,-0.171
"5984","8193",0,0,-0.328,22.475,106,1,-0.171
"5985","8193",0,0,-0.008,22.079,106,1,-0.171
"5986","8193",0,0,-0.288,21.893,106,1,-0.171
"5987","8193",0,0,0.472,17.554,106,1,-0.171
"5988","8193",0,0,-0.618,12.674,106,1,-0.171
"5989","8193",1,0,-0.508,10.987,106,1,-0.171
"5990","8202",0,0,-0.248,11.137,1436,0,0.092
"5991","8202",0,1,-0.818,6.469,1436,0,0.092
"5992","8202",0,0,1.312,24.107,1436,0,0.092
"5993","8202",0,1,0.242,-2.832,1436,0,0.092
"5994","8202",0,0,-0.298,13.651,1436,0,0.092
"5995","8202",0,1,-0.648,7.709,1436,0,0.092
"5996","8202",1,1,-0.188,1.062,1436,0,0.092
"5997","8202",0,1,0.452,14.051,1436,0,0.092
"5998","8202",0,1,-0.488,10.061,1436,0,0.092
"5999","8202",0,1,0.972,24.993,1436,0,0.092
"6000","8202",0,1,-0.148,2.165,1436,0,0.092
"6001","8202",0,0,-0.918,16.59,1436,0,0.092
"6002","8202",0,1,-0.538,18.113,1436,0,0.092
"6003","8202",0,0,1.172,18.46,1436,0,0.092
"6004","8202",1,1,-0.098,5.758,1436,0,0.092
"6005","8202",0,0,1.282,24.421,1436,0,0.092
"6006","8202",0,1,-0.278,14.518,1436,0,0.092
"6007","8202",0,0,1.082,21.435,1436,0,0.092
"6008","8202",1,1,0.212,3.445,1436,0,0.092
"6009","8202",1,1,-0.718,16.791,1436,0,0.092
"6010","8202",0,1,1.242,5.585,1436,0,0.092
"6011","8202",0,0,0.582,8.439,1436,0,0.092
"6012","8202",0,0,1.222,19.67,1436,0,0.092
"6013","8202",0,1,-0.098,7.448,1436,0,0.092
"6014","8202",1,1,-0.068,0.787,1436,0,0.092
"6015","8202",0,0,0.092,15.89,1436,0,0.092
"6016","8202",0,0,0.622,4.778,1436,0,0.092
"6017","8202",0,1,0.762,8.796,1436,0,0.092
"6018","8202",0,1,-0.188,6.546,1436,0,0.092
"6019","8202",0,0,-0.548,14.841,1436,0,0.092
"6020","8202",1,0,-1.168,2.783,1436,0,0.092
"6021","8202",0,1,-0.138,5.286,1436,0,0.092
"6022","8202",0,0,0.142,24.421,1436,0,0.092
"6023","8202",0,0,-0.038,16.166,1436,0,0.092
"6024","8202",0,1,-0.758,16.395,1436,0,0.092
"6025","8357",0,1,-0.898,7.387,2070,0,-0.101
"6026","8357",0,0,-0.408,13.984,2070,0,-0.101
"6027","8357",0,0,1.132,19.244,2070,0,-0.101
"6028","8357",0,1,-1.288,7.075,2070,0,-0.101
"6029","8357",0,1,0.382,11.736,2070,0,-0.101
"6030","8357",0,1,0.042,12.51,2070,0,-0.101
"6031","8357",0,1,0.682,1.017,2070,0,-0.101
"6032","8357",0,1,0.182,18.33,2070,0,-0.101
"6033","8357",0,0,-3.758,3.671,2070,0,-0.101
"6034","8357",0,0,0.752,24.386,2070,0,-0.101
"6035","8357",0,1,0.432,21.836,2070,0,-0.101
"6036","8357",0,0,-0.498,22.359,2070,0,-0.101
"6037","8357",0,1,-0.278,16.401,2070,0,-0.101
"6038","8357",0,0,1.092,20.252,2070,0,-0.101
"6039","8357",0,0,-0.678,15.547,2070,0,-0.101
"6040","8357",1,0,-1.398,1.681,2070,0,-0.101
"6041","8357",0,1,-0.068,14.133,2070,0,-0.101
"6042","8357",0,1,0.202,20.013,2070,0,-0.101
"6043","8357",0,0,0.062,20.403,2070,0,-0.101
"6044","8357",0,0,0.912,10.242,2070,0,-0.101
"6045","8357",0,0,-0.118,14.025,2070,0,-0.101
"6046","8357",0,1,-0.288,7.647,2070,0,-0.101
"6047","8357",0,1,1.422,17.342,2070,0,-0.101
"6048","8357",0,1,0.852,8.145,2070,0,-0.101
"6049","8357",0,1,-0.488,14.142,2070,0,-0.101
"6050","8357",0,1,-0.338,22.129,2070,0,-0.101
"6051","8357",0,0,-0.538,22.673,2070,0,-0.101
"6052","8367",0,0,-0.228,15.936,153,0,0.032
"6053","8367",0,1,-0.208,1.865,153,0,0.032
"6054","8367",1,0,0.532,-2.832,153,0,0.032
"6055","8367",0,1,0.662,2.122,153,0,0.032
"6056","8367",0,0,-0.228,6.755,153,0,0.032
"6057","8367",0,0,-1.078,0.725,153,0,0.032
"6058","8367",1,0,-1.028,0.836,153,0,0.032
"6059","8367",0,1,0.242,6.788,153,0,0.032
"6060","8367",0,1,-0.048,8.454,153,0,0.032
"6061","8367",0,0,1.462,4.192,153,0,0.032
"6062","8367",0,1,-0.458,4.841,153,0,0.032
"6063","8367",0,0,0.202,3.895,153,0,0.032
"6064","8367",0,1,1.202,6.227,153,0,0.032
"6065","8367",0,1,-0.668,3.935,153,0,0.032
"6066","8477",0,1,-0.308,10.036,1400,0,-0.19
"6067","8477",0,1,0.062,7.733,1400,0,-0.19
"6068","8477",0,0,-0.438,12.683,1400,0,-0.19
"6069","8477",0,1,-0.148,5.84,1400,0,-0.19
"6070","8477",1,1,-1.948,7.644,1400,0,-0.19
"6071","8477",0,1,-0.438,7.276,1400,0,-0.19
"6072","8477",0,0,-0.868,20.726,1400,0,-0.19
"6073","8477",0,1,-0.168,16.28,1400,0,-0.19
"6074","8477",0,1,0.752,20.716,1400,0,-0.19
"6075","8477",1,0,-0.368,4.986,1400,0,-0.19
"6076","8477",0,1,0.052,23.549,1400,0,-0.19
"6077","8477",0,0,-0.568,7.873,1400,0,-0.19
"6078","8477",0,0,0.082,10.776,1400,0,-0.19
"6079","8477",0,0,-0.168,21.179,1400,0,-0.19
"6080","8477",1,1,-2.298,1.138,1400,0,-0.19
"6081","8477",0,1,-0.468,5.671,1400,0,-0.19
"6082","8477",0,0,0.932,13.967,1400,0,-0.19
"6083","8477",0,1,0.812,20.73,1400,0,-0.19
"6084","8477",0,1,0.762,21.586,1400,0,-0.19
"6085","8477",0,1,0.732,13.676,1400,0,-0.19
"6086","8477",1,1,0.742,7.044,1400,0,-0.19
"6087","8477",0,1,0.202,9.743,1400,0,-0.19
"6088","8477",0,0,-0.398,16.305,1400,0,-0.19
"6089","8477",0,0,-0.708,16.646,1400,0,-0.19
"6090","8477",0,1,0.662,14.076,1400,0,-0.19
"6091","8477",0,1,-0.888,13.97,1400,0,-0.19
"6092","8477",0,1,0.792,22.864,1400,0,-0.19
"6093","8477",0,0,-0.918,16.583,1400,0,-0.19
"6094","8477",1,0,-2.218,4.662,1400,0,-0.19
"6095","8477",0,1,0.232,22.653,1400,0,-0.19
"6096","8477",0,1,-0.418,5.642,1400,0,-0.19
"6097","8477",0,1,0.572,8.135,1400,0,-0.19
"6098","8477",0,0,-0.298,16.324,1400,0,-0.19
"6099","8477",0,1,-0.728,1.565,1400,0,-0.19
"6100","8477",0,0,0.322,23.062,1400,0,-0.19
"6101","8477",0,1,-0.468,4.173,1400,0,-0.19
"6102","8477",0,1,0.262,5.811,1400,0,-0.19
"6103","8531",1,0,1.062,6.199,2190,0,0.414
"6104","8531",0,1,-0.318,1.375,2190,0,0.414
"6105","8531",0,0,-0.148,1.882,2190,0,0.414
"6106","8531",0,0,1.192,24.112,2190,0,0.414
"6107","8531",0,0,0.782,7.529,2190,0,0.414
"6108","8531",0,1,0.202,13.985,2190,0,0.414
"6109","8531",0,1,1.022,15.997,2190,0,0.414
"6110","8531",0,1,-0.628,23.696,2190,0,0.414
"6111","8531",0,1,1.092,21.366,2190,0,0.414
"6112","8531",0,1,0.452,7.204,2190,0,0.414
"6113","8531",0,0,1.512,23.087,2190,0,0.414
"6114","8531",0,0,0.742,19.365,2190,0,0.414
"6115","8531",0,0,-1.178,22.401,2190,0,0.414
"6116","8531",0,1,1.332,18.817,2190,0,0.414
"6117","8531",0,0,-0.558,14.087,2190,0,0.414
"6118","8531",0,1,-0.138,14.733,2190,0,0.414
"6119","8531",0,0,1.182,15.555,2190,0,0.414
"6120","8531",0,1,0.842,11.841,2190,0,0.414
"6121","8531",1,1,0.332,13.689,2190,0,0.414
"6122","8531",1,0,0.502,7.061,2190,0,0.414
"6123","8531",0,0,0.842,20.121,2190,0,0.414
"6124","8531",1,1,-0.368,10.663,2190,0,0.414
"6125","8531",1,1,0.022,10.46,2190,0,0.414
"6126","8531",0,0,0.722,17.153,2190,0,0.414
"6127","8531",0,0,0.462,4.552,2190,0,0.414
"6128","8531",0,0,0.922,22.271,2190,0,0.414
"6129","8531",0,1,-0.008,5.538,2190,0,0.414
"6130","8531",0,1,0.932,23.501,2190,0,0.414
"6131","8531",0,1,1.052,23.397,2190,0,0.414
"6132","8531",0,0,0.592,24.418,2190,0,0.414
"6133","8531",0,0,0.722,10.17,2190,0,0.414
"6134","8531",0,0,-0.208,6.311,2190,0,0.414
"6135","8531",0,0,1.262,20.094,2190,0,0.414
"6136","8531",1,1,-0.968,14.419,2190,0,0.414
"6137","8531",0,1,0.232,8.15,2190,0,0.414
"6138","8531",0,1,-0.088,5.945,2190,0,0.414
"6139","8531",0,1,-0.128,10.358,2190,0,0.414
"6140","8531",1,1,0.092,-1.509,2190,0,0.414
"6141","8531",0,1,1.512,7.166,2190,0,0.414
"6142","8531",0,1,0.312,22.895,2190,0,0.414
"6143","8531",1,1,-0.458,4.622,2190,0,0.414
"6144","8627",0,0,0.462,10.86,2452,0,0.111
"6145","8627",0,0,-0.188,8.921,2452,0,0.111
"6146","8627",0,1,0.832,10.904,2452,0,0.111
"6147","8627",0,0,0.762,1.609,2452,0,0.111
"6148","8627",0,1,-0.188,9.352,2452,0,0.111
"6149","8627",0,1,0.492,3.545,2452,0,0.111
"6150","8627",0,1,-0.388,12.752,2452,0,0.111
"6151","8627",0,0,1.452,0.978,2452,0,0.111
"6152","8627",0,1,-1.008,2.601,2452,0,0.111
"6153","8627",0,0,-0.158,5.277,2452,0,0.111
"6154","8627",0,0,-0.738,24.993,2452,0,0.111
"6155","8627",0,0,1.122,24.993,2452,0,0.111
"6156","8627",0,1,1.122,23.52,2452,0,0.111
"6157","8627",0,0,-0.018,13.946,2452,0,0.111
"6158","8627",0,1,0.202,14.259,2452,0,0.111
"6159","8627",0,0,-0.358,15.525,2452,0,0.111
"6160","8627",0,1,-0.288,2.829,2452,0,0.111
"6161","8627",1,0,-0.188,15.523,2452,0,0.111
"6162","8627",0,0,0.272,11.322,2452,0,0.111
"6163","8627",0,0,0.922,13.522,2452,0,0.111
"6164","8627",0,0,-0.118,16.59,2452,0,0.111
"6165","8627",0,1,0.942,16.438,2452,0,0.111
"6166","8627",0,0,0.272,5.098,2452,0,0.111
"6167","8627",0,0,-1.058,8.867,2452,0,0.111
"6168","8627",0,0,-0.428,18.125,2452,0,0.111
"6169","8627",0,1,0.172,14.354,2452,0,0.111
"6170","8627",1,1,-0.578,9.262,2452,0,0.111
"6171","8627",0,0,0.262,12.449,2452,0,0.111
"6172","8627",1,0,-1.528,11.534,2452,0,0.111
"6173","8627",0,1,0.462,11.378,2452,0,0.111
"6174","8627",0,0,-0.208,6.41,2452,0,0.111
"6175","8627",0,1,1.082,12.22,2452,0,0.111
"6176","8627",0,1,-0.188,14.547,2452,0,0.111
"6177","8627",0,0,-0.648,16.66,2452,0,0.111
"6178","8627",1,0,-0.248,2.021,2452,0,0.111
"6179","8627",0,1,0.312,22.038,2452,0,0.111
"6180","8627",1,1,-0.178,4.348,2452,0,0.111
"6181","8627",0,1,1.012,18.999,2452,0,0.111
"6182","8627",0,1,0.712,11.477,2452,0,0.111
"6183","8627",0,0,0.552,15.254,2452,0,0.111
"6184","8627",0,1,-0.598,4.575,2452,0,0.111
"6185","8627",1,0,0.002,3.442,2452,0,0.111
"6186","8627",0,0,0.272,11.271,2452,0,0.111
"6187","8627",0,0,1.292,15.295,2452,0,0.111
"6188","8627",0,1,0.682,6.703,2452,0,0.111
"6189","8627",1,1,-0.228,3.59,2452,0,0.111
"6190","8627",0,0,0.542,18.143,2452,0,0.111
"6191","8627",0,0,-0.938,9.901,2452,0,0.111
"6192","8627",0,1,0.122,15.088,2452,0,0.111
"6193","8627",1,0,-1.558,-0.602,2452,0,0.111
"6194","8627",0,0,1.282,0.507,2452,0,0.111
"6195","8627",1,1,-0.478,1.912,2452,0,0.111
"6196","8627",0,1,0.442,11.712,2452,0,0.111
"6197","8628",0,0,-0.238,21.455,652,1,-0.134
"6198","8628",0,1,0.562,14.281,652,1,-0.134
"6199","8628",0,1,-0.068,23.138,652,1,-0.134
"6200","8628",0,0,0.102,23.06,652,1,-0.134
"6201","8628",0,0,0.442,9.275,652,1,-0.134
"6202","8628",0,0,0.172,22.321,652,1,-0.134
"6203","8628",0,0,-0.728,23.878,652,1,-0.134
"6204","8628",0,0,-0.468,9.369,652,1,-0.134
"6205","8628",0,0,-0.148,16.053,652,1,-0.134
"6206","8628",0,1,-0.468,9.572,652,1,-0.134
"6207","8628",0,0,-1.068,22.648,652,1,-0.134
"6208","8628",0,0,0.432,23.009,652,1,-0.134
"6209","8628",0,1,-1.458,7.675,652,1,-0.134
"6210","8628",0,0,1.162,24.993,652,1,-0.134
"6211","8628",0,1,-0.188,18.135,652,1,-0.134
"6212","8628",0,0,-0.598,23.484,652,1,-0.134
"6213","8628",0,1,0.492,12.788,652,1,-0.134
"6214","8628",0,0,0.552,24.133,652,1,-0.134
"6215","8628",0,1,-0.218,20.968,652,1,-0.134
"6216","8628",0,1,-0.118,15.202,652,1,-0.134
"6217","8628",0,1,-0.648,23.275,652,1,-0.134
"6218","8628",0,0,-0.758,0.524,652,1,-0.134
"6219","8628",0,1,-0.088,21.022,652,1,-0.134
"6220","8628",0,0,0.842,12.66,652,1,-0.134
"6221","8628",0,1,-0.638,7.183,652,1,-0.134
"6222","8628",0,1,-0.558,12.681,652,1,-0.134
"6223","8628",0,0,-0.308,18.758,652,1,-0.134
"6224","8628",0,0,-0.028,16.813,652,1,-0.134
"6225","8628",0,1,-0.748,13.06,652,1,-0.134
"6226","8628",0,0,0.132,15.749,652,1,-0.134
"6227","8628",0,1,-0.598,21.008,652,1,-0.134
"6228","8628",0,0,-0.858,23.607,652,1,-0.134
"6229","8628",0,1,-0.078,16.022,652,1,-0.134
"6230","8628",0,1,0.972,16.157,652,1,-0.134
"6231","8628",0,1,0.382,13.018,652,1,-0.134
"6232","8628",0,1,-1.008,11.458,652,1,-0.134
"6233","8628",0,1,0.192,22.103,652,1,-0.134
"6234","8628",0,1,-0.448,16.06,652,1,-0.134
"6235","8628",0,0,0.542,17.079,652,1,-0.134
"6236","8628",0,0,0.312,12.804,652,1,-0.134
"6237","8628",0,1,-0.448,19.281,652,1,-0.134
"6238","8628",0,0,0.662,24.993,652,1,-0.134
"6239","8628",0,0,-0.718,15.649,652,1,-0.134
"6240","8628",0,1,-0.738,16.814,652,1,-0.134
"6241","8628",0,1,0.552,11.64,652,1,-0.134
"6242","8628",0,1,-0.588,-0.077,652,1,-0.134
"6243","8628",0,1,-0.168,13.917,652,1,-0.134
"6244","8628",0,1,-0.518,21.979,652,1,-0.134
"6245","8628",0,0,0.022,21.627,652,1,-0.134
"6246","8628",0,1,-0.558,21.145,652,1,-0.134
"6247","8628",0,1,0.132,12.272,652,1,-0.134
"6248","8628",0,1,0.192,10.535,652,1,-0.134
"6249","8628",0,1,-0.028,13.235,652,1,-0.134
"6250","8628",0,1,-1.098,23.053,652,1,-0.134
"6251","8628",0,0,0.642,22.906,652,1,-0.134
"6252","8628",0,1,0.442,15.184,652,1,-0.134
"6253","8628",0,0,0.572,9.46,652,1,-0.134
"6254","8628",0,0,0.512,15.105,652,1,-0.134
"6255","8628",0,1,-0.628,13.635,652,1,-0.134
"6256","8628",0,1,-0.598,18.262,652,1,-0.134
"6257","8628",0,1,-0.928,11.138,652,1,-0.134
"6258","8707",0,1,0.532,-2.832,1133,0,0.161
"6259","8707",1,0,-0.248,8.348,1133,0,0.161
"6260","8707",0,0,0.282,14.538,1133,0,0.161
"6261","8707",1,1,-0.448,8.071,1133,0,0.161
"6262","8707",0,1,1.212,17.679,1133,0,0.161
"6263","8707",0,1,-0.338,5.967,1133,0,0.161
"6264","8707",1,0,-0.118,3.829,1133,0,0.161
"6265","8707",0,0,0.682,19.936,1133,0,0.161
"6266","8707",0,1,-1.028,1.85,1133,0,0.161
"6267","8707",0,1,-0.238,14.173,1133,0,0.161
"6268","8707",1,1,-1.248,8.337,1133,0,0.161
"6269","8707",0,0,0.392,21.074,1133,0,0.161
"6270","8707",1,0,-0.188,14.467,1133,0,0.161
"6271","8707",0,1,0.332,19.827,1133,0,0.161
"6272","8707",1,0,0.852,12.843,1133,0,0.161
"6273","8707",0,0,-0.088,17.306,1133,0,0.161
"6274","8707",1,1,-1.058,4.101,1133,0,0.161
"6275","8707",1,1,-0.468,2.868,1133,0,0.161
"6276","8707",0,0,1.512,14.976,1133,0,0.161
"6277","8707",0,1,1.512,18.491,1133,0,0.161
"6278","8707",0,1,0.652,15.115,1133,0,0.161
"6279","8707",0,0,1.202,23.522,1133,0,0.161
"6280","8707",0,1,-0.208,4.75,1133,0,0.161
"6281","8707",0,0,1.032,10.142,1133,0,0.161
"6282","8707",0,0,-0.488,17.252,1133,0,0.161
"6283","8707",0,1,0.662,18.867,1133,0,0.161
"6284","8707",1,0,-1.088,10.326,1133,0,0.161
"6285","8707",0,1,0.922,13.598,1133,0,0.161
"6286","8707",1,0,0.072,7.96,1133,0,0.161
"6287","8707",0,0,0.602,9.167,1133,0,0.161
"6288","8707",0,0,1.372,12.482,1133,0,0.161
"6289","8707",0,0,0.132,22.512,1133,0,0.161
"6290","8707",0,0,-0.808,21.188,1133,0,0.161
"6291","8707",0,1,0.202,18.772,1133,0,0.161
"6292","8707",1,0,-0.228,18.463,1133,0,0.161
"6293","8707",0,1,-1.478,8.623,1133,0,0.161
"6294","8707",0,0,-0.828,7.458,1133,0,0.161
"6295","8707",1,0,-0.238,8.432,1133,0,0.161
"6296","8707",1,1,-0.858,12.167,1133,0,0.161
